number,date,close_index
4425,2004-11-18,13799.820313
4426,2004-11-19,13787.679688
4427,2004-11-22,13800.599609
4428,2004-11-23,14023.290039
4429,2004-11-24,13997.019531
4430,2004-11-25,13926.610352
4431,2004-11-26,13895.030273
4432,2004-11-29,14066.910156
4433,2004-11-30,14060.049805
4434,2004-12-01,14162.799805
4435,2004-12-02,14261.790039
4436,2004-12-03,14211.839844
4437,2004-12-06,14256.860352
4438,2004-12-07,14235.780273
4439,2004-12-08,14022.320313
4440,2004-12-09,14008.820313
4441,2004-12-10,13901.809570
4442,2004-12-13,13886.160156
4443,2004-12-14,14043.519531
4444,2004-12-15,14078.540039
4445,2004-12-16,14024.629883
4446,2004-12-17,13992.440430
4447,2004-12-20,14214.040039
4448,2004-12-21,14180.790039
4449,2004-12-22,14151.080078
4450,2004-12-23,14235.299805
4451,2004-12-24,14194.900391
4452,2004-12-28,14196.950195
4453,2004-12-29,14266.379883
4454,2004-12-30,14163.549805
4455,2004-12-31,14230.139648
4456,2005-01-03,14237.419922
4457,2005-01-04,14045.900391
4458,2005-01-05,13764.360352
4459,2005-01-06,13712.040039
4460,2005-01-07,13574.860352
4461,2005-01-10,13531.389648
4462,2005-01-11,13509.250000
4463,2005-01-12,13565.309570
4464,2005-01-13,13573.280273
4465,2005-01-14,13494.780273
4466,2005-01-17,13621.650391
4467,2005-01-18,13604.219727
4468,2005-01-19,13678.629883
4469,2005-01-20,13543.589844
4470,2005-01-21,13481.019531
4471,2005-01-24,13386.990234
4472,2005-01-25,13584.059570
4473,2005-01-26,13623.679688
4474,2005-01-27,13628.910156
4475,2005-01-28,13650.059570
4476,2005-01-31,13721.690430
4477,2005-02-01,13578.259766
4478,2005-02-02,13555.799805
4479,2005-02-03,13515.330078
4480,2005-02-04,13585.169922
4481,2005-02-07,13795.000000
4482,2005-02-08,13845.629883
4483,2005-02-14,14017.230469
4484,2005-02-15,13995.830078
4485,2005-02-16,14015.490234
4486,2005-02-17,13967.820313
4487,2005-02-18,14087.870117
4488,2005-02-21,14111.650391
4489,2005-02-22,14090.519531
4490,2005-02-23,13957.940430
4491,2005-02-24,14060.910156
4492,2005-02-25,14157.089844
4493,2005-02-28,14195.349609
4494,2005-03-01,14061.150391
4495,2005-03-02,13850.780273
4496,2005-03-03,13892.370117
4497,2005-03-04,13730.780273
4498,2005-03-07,13771.950195
4499,2005-03-08,13881.709961
4500,2005-03-09,13941.469727
4501,2005-03-10,13856.019531
4502,2005-03-11,13890.929688
4503,2005-03-14,13906.849609
4504,2005-03-15,13816.750000
4505,2005-03-16,13832.519531
4506,2005-03-17,13817.990234
4507,2005-03-18,13828.370117
4508,2005-03-21,13834.349609
4509,2005-03-22,13776.469727
4510,2005-03-23,13603.610352
4511,2005-03-24,13597.099609
4512,2005-03-29,13411.879883
4513,2005-03-30,13425.750000
4514,2005-03-31,13516.879883
4515,2005-04-01,13491.349609
4516,2005-04-04,13513.410156
4517,2005-04-06,13562.259766
4518,2005-04-07,13602.349609
4519,2005-04-08,13666.719727
4520,2005-04-11,13659.929688
4521,2005-04-12,13658.049805
4522,2005-04-13,13799.620117
4523,2005-04-14,13772.400391
4524,2005-04-15,13638.750000
4525,2005-04-18,13355.230469
4526,2005-04-19,13444.089844
4527,2005-04-20,13501.629883
4528,2005-04-21,13597.309570
4529,2005-04-22,13693.549805
4530,2005-04-25,13750.230469
4531,2005-04-26,13859.580078
4532,2005-04-27,13839.639648
4533,2005-04-28,13909.419922
4534,2005-04-29,13908.969727
4535,2005-05-03,13893.980469
4536,2005-05-04,13945.049805
4537,2005-05-05,14061.700195
4538,2005-05-06,14033.959961
4539,2005-05-09,14085.089844
4540,2005-05-10,14018.379883
4541,2005-05-11,13939.799805
4542,2005-05-12,13968.280273
4543,2005-05-13,13866.809570
4544,2005-05-17,13667.030273
4545,2005-05-18,13627.009766
4546,2005-05-19,13698.929688
4547,2005-05-20,13717.419922
4548,2005-05-23,13699.129883
4549,2005-05-24,13719.320313
4550,2005-05-25,13562.059570
4551,2005-05-26,13569.990234
4552,2005-05-27,13714.780273
4553,2005-05-30,13845.099609
4554,2005-05-31,13867.070313
4555,2005-06-01,13873.070313
4556,2005-06-02,13814.580078
4557,2005-06-03,13818.450195
4558,2005-06-06,13860.549805
4559,2005-06-07,13837.290039
4560,2005-06-08,13898.549805
4561,2005-06-09,13898.309570
4562,2005-06-10,13934.759766
4563,2005-06-13,13952.019531
4564,2005-06-14,13904.809570
4565,2005-06-15,13914.299805
4566,2005-06-16,13833.530273
4567,2005-06-17,13912.030273
4568,2005-06-20,13945.769531
4569,2005-06-21,13979.349609
4570,2005-06-22,14161.019531
4571,2005-06-23,14190.440430
4572,2005-06-24,14230.290039
4573,2005-06-27,14176.040039
4574,2005-06-28,14287.440430
4575,2005-06-29,14277.280273
4576,2005-06-30,14201.059570
4577,2005-07-04,14177.870117
4578,2005-07-05,14124.799805
4579,2005-07-06,14149.929688
4580,2005-07-07,14030.809570
4581,2005-07-08,13964.469727
4582,2005-07-11,14157.240234
4583,2005-07-12,14146.950195
4584,2005-07-13,14307.299805
4585,2005-07-14,14491.540039
4586,2005-07-15,14504.290039
4587,2005-07-18,14567.000000
4588,2005-07-19,14567.740234
4589,2005-07-20,14602.700195
4590,2005-07-21,14620.139648
4591,2005-07-22,14786.459961
4592,2005-07-25,14794.030273
4593,2005-07-26,14769.929688
4594,2005-07-27,14801.860352
4595,2005-07-28,14813.320313
4596,2005-07-29,14880.980469
4597,2005-08-01,14978.879883
4598,2005-08-02,15137.080078
4599,2005-08-03,15118.500000
4600,2005-08-04,15111.540039
4601,2005-08-05,15051.320313
4602,2005-08-08,15108.940430
4603,2005-08-09,15047.839844
4604,2005-08-10,15346.410156
4605,2005-08-11,15445.200195
4606,2005-08-12,15450.950195
4607,2005-08-15,15466.059570
4608,2005-08-16,15443.620117
4609,2005-08-17,15449.580078
4610,2005-08-18,15148.089844
4611,2005-08-19,15038.610352
4612,2005-08-22,15218.629883
4613,2005-08-23,14973.889648
4614,2005-08-24,14873.849609
4615,2005-08-25,14889.099609
4616,2005-08-26,14982.889648
4617,2005-08-29,14836.969727
4618,2005-08-30,14922.219727
4619,2005-08-31,14903.549805
4620,2005-09-01,15143.750000
4621,2005-09-02,15221.889648
4622,2005-09-05,15227.830078
4623,2005-09-06,15160.780273
4624,2005-09-07,15224.570313
4625,2005-09-08,15166.169922
4626,2005-09-09,15165.769531
4627,2005-09-12,15199.790039
4628,2005-09-13,15070.559570
4629,2005-09-14,15086.620117
4630,2005-09-15,15041.019531
4631,2005-09-16,14983.200195
4632,2005-09-20,15241.860352
4633,2005-09-21,15223.620117
4634,2005-09-22,15179.950195
4635,2005-09-23,15143.969727
4636,2005-09-26,15274.309570
4637,2005-09-27,15189.879883
4638,2005-09-28,15221.459961
4639,2005-09-29,15431.250000
4640,2005-09-30,15428.519531
4641,2005-10-03,15394.389648
4642,2005-10-04,15382.209961
4643,2005-10-05,15161.030273
4644,2005-10-06,14839.299805
4645,2005-10-07,14847.790039
4646,2005-10-10,14898.769531
4647,2005-10-12,14575.019531
4648,2005-10-13,14621.830078
4649,2005-10-14,14485.879883
4650,2005-10-17,14541.349609
4651,2005-10-18,14597.400391
4652,2005-10-19,14372.759766
4653,2005-10-20,14408.940430
4654,2005-10-21,14487.849609
4655,2005-10-24,14402.349609
4656,2005-10-25,14424.879883
4657,2005-10-26,14458.139648
4658,2005-10-27,14381.059570
4659,2005-10-28,14215.830078
4660,2005-10-31,14386.370117
4661,2005-11-01,14572.259766
4662,2005-11-02,14597.480469
4663,2005-11-03,14601.589844
4664,2005-11-04,14585.790039
4665,2005-11-07,14365.790039
4666,2005-11-08,14403.200195
4667,2005-11-09,14597.549805
4668,2005-11-10,14633.330078
4669,2005-11-11,14740.599609
4670,2005-11-14,14629.490234
4671,2005-11-15,14627.410156
4672,2005-11-16,14650.540039
4673,2005-11-17,14787.980469
4674,2005-11-18,14883.320313
4675,2005-11-21,14885.570313
4676,2005-11-22,14885.650391
4677,2005-11-23,15062.349609
4678,2005-11-24,15084.389648
4679,2005-11-25,15081.469727
4680,2005-11-28,15100.000000
4681,2005-11-29,15028.759766
4682,2005-11-30,14937.139648
4683,2005-12-01,15068.030273
4684,2005-12-02,15200.379883
4685,2005-12-05,15158.820313
4686,2005-12-06,14990.610352
4687,2005-12-07,15134.950195
4688,2005-12-08,14879.160156
4689,2005-12-09,14910.509766
4690,2005-12-12,14984.400391
4691,2005-12-13,14942.620117
4692,2005-12-14,14976.259766
4693,2005-12-15,15059.019531
4694,2005-12-16,15029.809570
4695,2005-12-19,15182.889648
4696,2005-12-20,15169.169922
4697,2005-12-21,15221.419922
4698,2005-12-22,15182.530273
4699,2005-12-23,15183.580078
4700,2005-12-28,15101.540039
4701,2005-12-29,15045.589844
4702,2005-12-30,14876.429688
4703,2006-01-03,14944.769531
4704,2006-01-04,15200.059570
4705,2006-01-05,15271.129883
4706,2006-01-06,15344.440430
4707,2006-01-09,15547.429688
4708,2006-01-10,15569.910156
4709,2006-01-11,15650.879883
4710,2006-01-12,15719.370117
4711,2006-01-13,15787.969727
4712,2006-01-16,15777.719727
4713,2006-01-17,15576.200195
4714,2006-01-18,15481.209961
4715,2006-01-19,15670.419922
4716,2006-01-20,15662.080078
4717,2006-01-23,15464.769531
4718,2006-01-24,15530.570313
4719,2006-01-25,15520.389648
4720,2006-01-26,15520.070313
4721,2006-01-27,15753.139648
4722,2006-02-01,15742.299805
4723,2006-02-02,15691.690430
4724,2006-02-03,15429.730469
4725,2006-02-06,15548.059570
4726,2006-02-07,15517.009766
4727,2006-02-08,15373.440430
4728,2006-02-09,15413.429688
4729,2006-02-10,15425.950195
4730,2006-02-13,15312.089844
4731,2006-02-14,15420.320313
4732,2006-02-15,15423.259766
4733,2006-02-16,15450.879883
4734,2006-02-17,15475.690430
4735,2006-02-20,15598.669922
4736,2006-02-21,15627.240234
4737,2006-02-22,15635.719727
4738,2006-02-23,15812.530273
4739,2006-02-24,15856.049805
4740,2006-02-27,15949.889648
4741,2006-02-28,15918.480469
4742,2006-03-01,15818.089844
4743,2006-03-02,15882.450195
4744,2006-03-03,15802.000000
4745,2006-03-06,15811.830078
4746,2006-03-07,15602.360352
4747,2006-03-08,15493.089844
4748,2006-03-09,15510.129883
4749,2006-03-10,15445.049805
4750,2006-03-13,15542.070313
4751,2006-03-14,15519.759766
4752,2006-03-15,15720.360352
4753,2006-03-16,15729.040039
4754,2006-03-17,15801.660156
4755,2006-03-20,15929.950195
4756,2006-03-21,15922.750000
4757,2006-03-22,15642.809570
4758,2006-03-23,15771.169922
4759,2006-03-24,15716.459961
4760,2006-03-27,15815.870117
4761,2006-03-28,15856.580078
4762,2006-03-29,15745.110352
4763,2006-03-30,15880.690430
4764,2006-03-31,15805.040039
4765,2006-04-03,16063.750000
4766,2006-04-04,16100.089844
4767,2006-04-06,16411.130859
4768,2006-04-07,16471.779297
4769,2006-04-10,16521.589844
4770,2006-04-11,16475.810547
4771,2006-04-12,16310.759766
4772,2006-04-13,16429.449219
4773,2006-04-18,16637.529297
4774,2006-04-19,16830.439453
4775,2006-04-20,16944.339844
4776,2006-04-21,16912.150391
4777,2006-04-24,16705.669922
4778,2006-04-25,16577.769531
4779,2006-04-26,16672.660156
4780,2006-04-27,16742.849609
4781,2006-04-28,16661.300781
4782,2006-05-02,16868.039063
4783,2006-05-03,17026.980469
4784,2006-05-04,17013.929688
4785,2006-05-08,17301.789063
4786,2006-05-09,17133.990234
4787,2006-05-10,17080.589844
4788,2006-05-11,17140.779297
4789,2006-05-12,16901.849609
4790,2006-05-15,16494.839844
4791,2006-05-16,16393.109375
4792,2006-05-17,16615.550781
4793,2006-05-18,16266.519531
4794,2006-05-19,16313.360352
4795,2006-05-22,15805.519531
4796,2006-05-23,15864.559570
4797,2006-05-24,15822.639648
4798,2006-05-25,15696.889648
4799,2006-05-26,15895.099609
4800,2006-05-29,15963.769531
4801,2006-05-30,15857.889648
4802,2006-06-01,15645.269531
4803,2006-06-02,15912.709961
4804,2006-06-05,16016.230469
4805,2006-06-06,15973.110352
4806,2006-06-07,15816.549805
4807,2006-06-08,15450.110352
4808,2006-06-09,15628.690430
4809,2006-06-12,15621.440430
4810,2006-06-13,15234.419922
4811,2006-06-14,15247.919922
4812,2006-06-15,15435.080078
4813,2006-06-16,15842.650391
4814,2006-06-19,15768.860352
4815,2006-06-20,15608.969727
4816,2006-06-21,15659.360352
4817,2006-06-22,15826.700195
4818,2006-06-23,15808.809570
4819,2006-06-26,15804.809570
4820,2006-06-27,15774.700195
4821,2006-06-28,15742.660156
4822,2006-06-29,15865.219727
4823,2006-06-30,16267.620117
4824,2006-07-03,16326.660156
4825,2006-07-04,16368.980469
4826,2006-07-05,16267.179688
4827,2006-07-06,16440.990234
4828,2006-07-07,16459.779297
4829,2006-07-10,16603.810547
4830,2006-07-11,16490.130859
4831,2006-07-12,16522.210938
4832,2006-07-13,16305.480469
4833,2006-07-14,16135.709961
4834,2006-07-17,16064.820313
4835,2006-07-18,16043.940430
4836,2006-07-19,16097.540039
4837,2006-07-20,16472.619141
4838,2006-07-21,16464.179688
4839,2006-07-24,16480.589844
4840,2006-07-25,16583.859375
4841,2006-07-26,16617.240234
4842,2006-07-27,16916.769531
4843,2006-07-28,16955.039063
4844,2006-07-31,16971.339844
4845,2006-08-01,16911.369141
4846,2006-08-02,17032.750000
4847,2006-08-03,17048.419922
4848,2006-08-04,16887.800781
4849,2006-08-07,16953.550781
4850,2006-08-08,17048.199219
4851,2006-08-09,17346.580078
4852,2006-08-10,17222.140625
4853,2006-08-11,17249.949219
4854,2006-08-14,17290.009766
4855,2006-08-15,17274.070313
4856,2006-08-16,17451.029297
4857,2006-08-17,17373.050781
4858,2006-08-18,17330.699219
4859,2006-08-21,17007.880859
4860,2006-08-22,17149.750000
4861,2006-08-23,17088.390625
4862,2006-08-24,16883.039063
4863,2006-08-25,16955.449219
4864,2006-08-28,16922.289063
4865,2006-08-29,17083.279297
4866,2006-08-30,17284.710938
4867,2006-08-31,17392.269531
4868,2006-09-01,17423.720703
4869,2006-09-04,17513.880859
4870,2006-09-05,17438.800781
4871,2006-09-06,17258.509766
4872,2006-09-07,17096.439453
4873,2006-09-08,17145.759766
4874,2006-09-11,16948.589844
4875,2006-09-12,17075.400391
4876,2006-09-13,17210.039063
4877,2006-09-14,17183.449219
4878,2006-09-15,17237.650391
4879,2006-09-18,17387.210938
4880,2006-09-19,17346.699219
4881,2006-09-20,17512.960938
4882,2006-09-21,17619.970703
4883,2006-09-22,17600.650391
4884,2006-09-25,17546.039063
4885,2006-09-26,17308.080078
4886,2006-09-27,17521.509766
4887,2006-09-28,17530.570313
4888,2006-09-29,17543.050781
4889,2006-10-03,17606.529297
4890,2006-10-04,17629.210938
4891,2006-10-05,17907.669922
4892,2006-10-06,17903.390625
4893,2006-10-09,17675.240234
4894,2006-10-10,17823.699219
4895,2006-10-11,17862.789063
4896,2006-10-12,17873.089844
4897,2006-10-13,17988.859375
4898,2006-10-16,18010.199219
4899,2006-10-17,18014.839844
4900,2006-10-18,18048.089844
4901,2006-10-19,17986.970703
4902,2006-10-20,18113.550781
4903,2006-10-23,18089.849609
4904,2006-10-24,18153.410156
4905,2006-10-25,18157.939453
4906,2006-10-26,18353.740234
4907,2006-10-27,18297.550781
4908,2006-10-31,18324.349609
4909,2006-11-01,18453.650391
4910,2006-11-02,18714.779297
4911,2006-11-03,18749.689453
4912,2006-11-06,18936.550781
4913,2006-11-07,18939.310547
4914,2006-11-08,18811.240234
4915,2006-11-09,18952.859375
4916,2006-11-10,18891.140625
4917,2006-11-13,18868.539063
4918,2006-11-14,18878.419922
4919,2006-11-15,19093.000000
4920,2006-11-16,19154.070313
4921,2006-11-17,19182.710938
4922,2006-11-20,18954.630859
4923,2006-11-21,19008.300781
4924,2006-11-22,19250.789063
4925,2006-11-23,19265.320313
4926,2006-11-24,19260.300781
4927,2006-11-27,19204.009766
4928,2006-11-28,18639.529297
4929,2006-11-29,18780.929688
4930,2006-11-30,18960.480469
4931,2006-12-01,18690.820313
4932,2006-12-04,18702.730469
4933,2006-12-05,18944.189453
4934,2006-12-06,19026.359375
4935,2006-12-07,18842.990234
4936,2006-12-08,18739.990234
4937,2006-12-11,18924.660156
4938,2006-12-12,18907.169922
4939,2006-12-13,18718.189453
4940,2006-12-14,18919.400391
4941,2006-12-15,19110.650391
4942,2006-12-18,19192.910156
4943,2006-12-19,18964.550781
4944,2006-12-20,19240.119141
4945,2006-12-21,19222.839844
4946,2006-12-22,19320.519531
4947,2006-12-27,19725.730469
4948,2006-12-28,20001.910156
4949,2006-12-29,19964.720703
4950,2007-01-02,20310.179688
4951,2007-01-03,20413.390625
4952,2007-01-04,20025.580078
4953,2007-01-05,20211.279297
4954,2007-01-08,20029.660156
4955,2007-01-09,19898.080078
4956,2007-01-10,19568.339844
4957,2007-01-11,19385.369141
4958,2007-01-12,19613.410156
4959,2007-01-15,20068.560547
4960,2007-01-16,20027.949219
4961,2007-01-17,20064.570313
4962,2007-01-18,20277.509766
4963,2007-01-19,20327.720703
4964,2007-01-22,20772.220703
4965,2007-01-23,20769.699219
4966,2007-01-24,20821.050781
4967,2007-01-25,20669.830078
4968,2007-01-26,20281.130859
4969,2007-01-29,20236.679688
4970,2007-01-30,20460.460938
4971,2007-01-31,20106.419922
4972,2007-02-01,20430.160156
4973,2007-02-02,20563.679688
4974,2007-02-05,20455.619141
4975,2007-02-06,20655.199219
4976,2007-02-07,20679.689453
4977,2007-02-08,20735.050781
4978,2007-02-09,20677.660156
4979,2007-02-12,20593.410156
4980,2007-02-13,20132.250000
4981,2007-02-14,20209.910156
4982,2007-02-15,20538.419922
4983,2007-02-16,20567.910156
4984,2007-02-21,20651.419922
4985,2007-02-22,20809.230469
4986,2007-02-23,20711.650391
4987,2007-02-26,20507.949219
4988,2007-02-27,20147.869141
4989,2007-02-28,19651.509766
4990,2007-03-01,19346.599609
4991,2007-03-02,19442.009766
4992,2007-03-05,18664.880859
4993,2007-03-06,19058.560547
4994,2007-03-07,18918.640625
4995,2007-03-08,19175.169922
4996,2007-03-09,19134.880859
4997,2007-03-12,19442.419922
4998,2007-03-13,19333.140625
4999,2007-03-14,18836.929688
5000,2007-03-15,18969.439453
5001,2007-03-16,18953.500000
5002,2007-03-19,19266.740234
5003,2007-03-20,19356.900391
5004,2007-03-21,19516.410156
5005,2007-03-22,19690.250000
5006,2007-03-23,19692.640625
5007,2007-03-26,19765.849609
5008,2007-03-27,19706.789063
5009,2007-03-28,19553.869141
5010,2007-03-29,19821.779297
5011,2007-03-30,19800.929688
5012,2007-04-02,19809.699219
5013,2007-04-03,20002.699219
5014,2007-04-04,20209.710938
5015,2007-04-10,20347.869141
5016,2007-04-11,20449.429688
5017,2007-04-12,20380.210938
5018,2007-04-13,20340.970703
5019,2007-04-16,20757.529297
5020,2007-04-17,20788.609375
5021,2007-04-18,20777.089844
5022,2007-04-19,20299.710938
5023,2007-04-20,20566.589844
5024,2007-04-23,20556.570313
5025,2007-04-24,20572.800781
5026,2007-04-25,20536.779297
5027,2007-04-26,20667.289063
5028,2007-04-27,20526.500000
5029,2007-04-30,20318.980469
5030,2007-05-02,20388.490234
5031,2007-05-03,20681.580078
5032,2007-05-04,20841.080078
5033,2007-05-07,20896.640625
5034,2007-05-08,20706.349609
5035,2007-05-09,20844.779297
5036,2007-05-10,20746.269531
5037,2007-05-11,20468.210938
5038,2007-05-14,20979.240234
5039,2007-05-15,20868.150391
5040,2007-05-16,20937.259766
5041,2007-05-17,20994.609375
5042,2007-05-18,20904.839844
